scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-05T05:51:11Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T08:35:33Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T11:21:03Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T13:00:50Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T15:04:15Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T16:51:12Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T18:55:03Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T20:09:18Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T20:14:59Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T20:43:53Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-05T22:45:41Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T01:48:31Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T06:14:24Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T09:51:17Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T11:43:34Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T14:03:50Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T17:17:14Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T19:10:24Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T21:04:27Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-06T22:41:32Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T01:11:03Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T05:10:31Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T08:46:15Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T12:12:07Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T15:19:46Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T17:29:10Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T20:18:15Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T21:45:56Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-07T23:17:23Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T00:15:30Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T03:50:03Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T06:41:02Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T09:41:04Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T11:59:18Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T14:44:01Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-08T16:52:52Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
