scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-04T14:55:58Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-04T16:48:20Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-04T18:50:31Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-04T20:40:51Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-04T22:43:34Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T01:43:15Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T05:51:11Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T08:35:33Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T11:21:03Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T13:00:50Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T15:04:15Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T16:51:12Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T18:55:03Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T20:09:18Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T20:14:59Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T20:43:53Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-05T22:45:41Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T01:48:31Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T06:14:24Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T09:51:17Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T11:43:34Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T14:03:50Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T17:17:14Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T19:10:24Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,14,4.64
2026-07-06T21:04:27Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-06T22:41:32Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T01:11:03Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T05:10:31Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T08:46:15Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T12:12:07Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T15:19:46Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T17:29:10Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T20:18:15Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T21:45:56Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-07T23:17:23Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T00:15:30Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T03:50:03Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T06:41:02Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T09:41:04Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T11:59:18Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T14:44:01Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T16:52:52Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T18:50:34Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T20:39:26Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-08T22:27:05Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T01:05:15Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T05:16:16Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T08:48:55Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T12:22:39Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T15:37:23Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T18:13:23Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T20:10:30Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T21:50:40Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-09T23:40:00Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T04:27:42Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T08:44:45Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T12:10:25Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T15:05:52Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T17:12:44Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
2026-07-10T18:50:48Z,"7802 Howell Blvd, Baton Rouge, LA 70807",Truck + Trailer,5,,6,1,16.7,100+,15.00,75.00,250.00,15,4.6
