scraped_at_utc,state_slug,city_slug,listing_id,details_slug,url,status,vehicle_type,total_available,price_hourly_usd,price_daily_usd,price_weekly_usd,price_monthly_usd
2026-07-05T11:21:03Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,type 2 & type 3,10,,25.00,100.00,250.00
2026-07-05T13:00:50Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T13:00:50Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T13:00:50Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,type 2 & type 3,10,,25.00,100.00,250.00
2026-07-05T15:04:15Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T15:04:15Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T15:04:15Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,type 2 & type 3,10,,25.00,100.00,250.00
2026-07-05T16:51:12Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T16:51:12Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T16:51:12Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,type 2 & type 3,10,,25.00,100.00,250.00
2026-07-05T18:55:03Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T18:55:03Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T18:55:03Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,type 2 & type 3,10,,25.00,100.00,250.00
2026-07-05T20:09:18Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T20:09:18Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T20:09:18Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-05T20:14:59Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T20:14:59Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T20:14:59Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-05T20:43:53Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T20:43:53Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T20:43:53Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-05T22:45:41Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-05T22:45:41Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-05T22:45:41Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T01:48:31Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T01:48:31Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T01:48:31Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T06:14:24Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T06:14:24Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T06:14:24Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T09:51:17Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T09:51:17Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T09:51:17Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T11:43:34Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T11:43:34Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T11:43:34Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T14:03:50Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T14:03:50Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T14:03:50Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T17:17:14Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T17:17:14Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T17:17:14Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T19:10:24Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T19:10:24Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T19:10:24Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T21:04:27Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T21:04:27Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T21:04:27Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-06T22:41:32Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-06T22:41:32Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-06T22:41:32Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T01:11:03Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T01:11:03Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T01:11:03Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T05:10:31Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T05:10:31Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T05:10:31Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T08:46:15Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T08:46:15Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T08:46:15Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T12:12:07Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T12:12:07Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T12:12:07Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T15:19:46Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T15:19:46Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T15:19:46Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T17:29:10Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T17:29:10Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T17:29:10Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T20:18:15Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T20:18:15Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T20:18:15Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T21:45:56Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T21:45:56Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T21:45:56Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-07T23:17:23Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-07T23:17:23Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-07T23:17:23Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-08T00:15:30Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-08T00:15:30Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-08T00:15:30Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-08T03:50:03Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-08T03:50:03Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-08T03:50:03Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-08T06:41:02Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
2026-07-08T06:41:02Z,louisiana,port-allen,15815,1956-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1956-court-st-70767,1,Bobtail / Box Truck,50,,20.00,80.00,200.00
2026-07-08T06:41:02Z,louisiana,port-allen,15817,1467-court-st-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/1467-court-st-70767,1,Truck + Trailer,10,,25.00,100.00,250.00
2026-07-08T09:41:04Z,louisiana,port-allen,15813,4747-river-road-70767,https://truckparkingclub.com/truck-parking/louisiana/port-allen/4747-river-road-70767,1,Bobtail / Box Truck,15,,20.00,80.00,200.00
